genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	year_numeric	lineage_stratum	time_stratum	rank_hash	selection_reason	tree_role	background_replicate
CHN::SAMN39683412	SRS20312726	SAMN39683412	RRASM_SRR27796171	SRR27796171	CHN	China		2022-01-01	2022-12-31	2022			year	False	PRJNA1071282	study_accession	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG2	ptxP3	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2022.0	ptxP3/fim3-1	2022	a315d20f8aabf8449c5523376a97cc4724694dc6fc0096c18b17897b450bf749	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN50152053	SAMN50152053	SAMN50152053	GCA_053472525		CHN	China	2023	2023-01-01	2023-12-31	2023			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2023.0	UNKNOWN_LINEAGE	2023	a31ec27165e46949328bca086b1867279e84194cbb53977be29378b48b348e20	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810568		SAMN45810568		SRR31743916	AUS	Australia	2024-01	2024-01-01	2024-01-31	2024	1	1	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-1	2024-01	a41267b1f0b0c3b79d2310f03f98e9e0f261f902f9cd781a43c833f9e8652d15	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN45156013	SRS23447260	SAMN45156013	RRASM_SRR31615326	SRR31615326	CHN	China		2020-01-01	2020-12-31	2020			year	False	PRJNA1193776	study_accession	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		3876610	67.84	433	20870	ok	Asia	local_fasta	2020.0	ptxP3/fim3-1	2020	a57a6cff70d0ee2e929e726f4da3bf063437a9842af63f166530519b65d30cd9	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN44480252	SAMN44480252	SAMN44480252	GCA_046895385		AUS	Australia	2024-08	2024-08-01	2024-08-31	2024	8	3	month	True	PRJNA1178746	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG1	ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.		4104613	67.5	1	4104613	ok	Oceania	local_fasta	2024.0	ptxP3/fim3-1	2024-08	a5dd4723950d41abd5ea2b887f0b70d401451982c5f256307b5bce7fab5396aa	modern_country_time_project_lineage_cap8	focal	
FRA::SAMEA115874199	SAMEA115874199	SAMEA115874199		ERR13476608	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			MS-MT28	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67							Europe	ena_fastq_download	2024.0	MS-MT28	2024	a7b3ab5dfa09f392418aa85147a0aae8fc6eb9ba836ddd0a8980bf0db8e8ba34	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN42391107	SAMN42391107	SAMN42391107	GCA_047323785	SRR31303462	CHN	China	2021-08-26	2021-08-26	2021-08-26	2021	8	3	day	True	PRJNA1133929	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2021.0	ptxP1/fim3-1	2021-08	a847a57863d659bff7128a0fee0d4ad644148f463db8b356ea5f789b9929df3c	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN42391128	SAMN42391128	SAMN42391128	GCA_047323485	SRR31303450	CHN	China	2022-05-25	2022-05-25	2022-05-25	2022	5	2	day	True	PRJNA1133929	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG1	ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2022.0	ptxP3/fim3-1	2022-05	a92b7913126b7f923f871901ac8cceaa59a920417f86fe7e2b40660da52e8926	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN45156030	SRS23447269	SAMN45156030	RRASM_SRR31615317	SRR31615317	CHN	China		2023-01-01	2023-12-31	2023			year	False	PRJNA1193776	study_accession	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2023.0	ptxP3/fim3-1	2023	a9c97c1cd59665be0c528110def8546c946c9411102566cfd6a2f9ed1e6c68f9	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN44583838	SAMN44583838	SAMN44583838	GCA_050978005		CHN	China	2024-01-30	2024-01-30	2024-01-30	2024	1	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-01	aa969b20ab3084f4f6e821224aeba7293cb8a99d7179d9c317f4ebbbe34d186b	modern_country_time_project_lineage_cap8	focal	
FRA::SAMEA115874215	SAMEA115874215	SAMEA115874215		ERR13476624	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			Europe sublineage 2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1	Europe sublineage 2	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67							Europe	ena_fastq_download	2024.0	Europe sublineage 2	2024	ab03f1a2dac777fea6379b95e580f8c1f6ad1767549738893922654bd75b7e3c	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN44583863	SAMN44583863	SAMN44583863	GCA_050977505		CHN	China	2024-01-31	2024-01-31	2024-01-31	2024	1	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-01	abcf3e4b114953d08e7a95beb43994055ea2364a233274bfeccf0e37e15ec746	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN42391100	SAMN42391100	SAMN42391100	GCA_047323945	SRR31303470	CHN	China	2022-02-10	2022-02-10	2022-02-10	2022	2	1	day	True	PRJNA1133929	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2022.0	ptxP1/fim3-1	2022-02	acdf11879209dd7c20723c1200d9fd7355d5db0b22eca1f6828eff11155929b4	modern_country_time_project_lineage_cap8	focal	
BEL::SAMEA117989519	SAMEA117989519	SAMEA117989519		ERR14837915	BEL	Belgium	2020-03-23	2020-03-23	2020-03-23	2020	3	1	day	True	PRJEB88325	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	True	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	project_member_414_of_416_linked_identity_not_in_ENA_fields							Europe	ena_fastq_download	2020.0	ptxP3/fim3-2	2020-03	ad8e303efb50732928ceb508b697d4a4eb7464e4aeb5a503f0c010be411555bd	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN43024022	SAMN43024022	SAMN43024022	GCA_042610845		CHN	China	2024-05-13	2024-05-13	2024-05-13	2024	5	2	day	True	PRJNA1143937	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-05	ae29d96fde9e102a51be5ccd815b4f0755fd9650ac2151a9b14bbea8b44c008f	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN44583817	SAMN44583817	SAMN44583817	GCA_050978465		CHN	China	2023-03-27	2023-03-27	2023-03-27	2023	3	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2023.0	UNKNOWN_LINEAGE	2023-03	af0c492def7294b200f8c25dd564615b716ceba2cc499969d767c23e1a8eec02	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN50152056	SAMN50152056	SAMN50152056	GCA_053472505		CHN	China	2023	2023-01-01	2023-12-31	2023			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2023.0	UNKNOWN_LINEAGE	2023	af83a251fbdbd1eacfb7404499852120674a14fc6a213d2c9db2cf99dd795e06	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN42391104	SAMN42391104	SAMN42391104	GCA_047323835	SRR31303464	CHN	China	2022-03-16	2022-03-16	2022-03-16	2022	3	1	day	True	PRJNA1133929	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG1	ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2022.0	ptxP3/fim3-1	2022-03	b1a1a4b77fcbf9c6b08024b671162bb4660298b4bca2adf2907fe9ab9e13f8e5	modern_country_time_project_lineage_cap8	focal	
FRA::SAMEA115874225	SAMEA115874225	SAMEA115874225		ERR13476634	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-2	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67							Europe	ena_fastq_download	2024.0	ptxP3/fim3-2	2024	b257b82daf0848c33fa684581a4648b84059dd96331383bec681920da9f76bdd	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN43024023	SAMN43024023	SAMN43024023	GCA_042610825		CHN	China	2024-05-13	2024-05-13	2024-05-13	2024	5	2	day	True	PRJNA1143937	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-05	b3708d87d22252a0458a9ff659da5db1e0b65e80d7c79c1126ece3c6a5b4a80c	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN42391103	SAMN42391103	SAMN42391103	GCA_047323845	SRR31303465	CHN	China	2022-03-15	2022-03-15	2022-03-15	2022	3	1	day	True	PRJNA1133929	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-PG1	ptxP3	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2022.0	ptxP3/fim3-1	2022-03	b39c132c50ccace65333b30db50796e72cc41f5e8ea79a3ec6a98227a817ba97	modern_country_time_project_lineage_cap8	focal	
JPN::SAMD00892049	SAMD00892049	SAMD00892049	GCA_054655955	DRR902034	JPN	Japan	2025-02-06	2025-02-06	2025-02-06	2025	2	1	day	True	PRJDB20413	ena_study_accession	japan_targeted_ena_projects;current_2406_archive	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	2	2026-07-24	Targeted Japanese historical or recent public project. | Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2025.0	UNKNOWN_LINEAGE	2025-02	b4b394c6f0a3459aaf3a0d73d0b57368cf1d8b6828d3025f0bcf8ff873055113	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810580		SAMN45810580		SRR31743902	AUS	Australia	2024-05	2024-05-01	2024-05-31	2024	5	2	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-1	2024-05	b5937ed78eabe1149d1309faaa6679fc5a84b6fa85120d1180bd340462d76405	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN43024018	SAMN43024018	SAMN43024018	GCA_042610925		CHN	China	2024-05-02	2024-05-02	2024-05-02	2024	5	2	day	True	PRJNA1143937	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP3/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP3/fim3-1	MR-MT28-others	ptxP3	fim3-1	MR_A2047G	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	ptxP3/fim3-1	2024-05	b699f5731c2e240d535c296389d79186863134c01be8e4cb852c958451aaadd0	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN42391089	SAMN42391089	SAMN42391089	GCA_047324055	SRR31303424	CHN	China	2021-11-13	2021-11-13	2021-11-13	2021	11	4	day	True	PRJNA1133929	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True			ptxP1/fim3-1	provisional_marker_or_published_annotation	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	MS	False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2021.0	ptxP1/fim3-1	2021-11	b6fa2d03f16c8a84305355027de0e05a025b367cce4673c5602d29c18fc142db	modern_country_time_project_lineage_cap8	focal	
FRA::SAMEA115874231	SAMEA115874231	SAMEA115874231		ERR13476640	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-26	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67							Europe	ena_fastq_download	2024.0	others	2024	b7026675a487eb5677f0089bd6a4805ef50e85032a2fbcb861f1207982e4b6bf	modern_country_time_project_lineage_cap8	focal	
JPN::SAMD01797764	SAMD01797764	SAMD01797764		DRR900592	JPN	Japan	2025-10	2025-10-01	2025-10-31	2025	10	4	month	True	PRJDB34249	ena_study_accession	japan_targeted_ena_projects	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True				pending_new_phylogeny							False	1	2026-07-24	Targeted Japanese historical or recent public project.							Asia	ena_fastq_download	2025.0	UNKNOWN_LINEAGE	2025-10	b7049ae2290ab0fd1336dc8ffc6599cfbe323044af576e50d574a1e43b83d37a	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810542		SAMN45810542		SRR31743847	AUS	Australia	2024-01	2024-01-01	2024-01-31	2024	1	1	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-2	2024-01	b747f3d35a0ee53c5eb05eb77f69e10a9c4e5defb834244091e917893e5eaea3	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810579		SAMN45810579		SRR31743904	AUS	Australia	2024-04	2024-04-01	2024-04-30	2024	4	2	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		False													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP(~5)/fim3-26	2024-04	b8d047a7a1cc4d5eaef0c57ff1c56fff1b9714a59fd41f4bbbb166c01089095b	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810586		SAMN45810586		SRR31743896	AUS	Australia	2024-01	2024-01-01	2024-01-31	2024	1	1	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-2	2024-01	b9e570bab08e1476fc1ae857f5905f1fda3e0080751dd8f16fde3ae52bdad679	modern_country_time_project_lineage_cap8	focal	
AUS::SAMN45810551		SAMN45810551		SRR31743837	AUS	Australia	2024-06	2024-06-01	2024-06-30	2024	6	2	month	True	PRJNA1199062	ena_study_accession	australia_fong_2026_direct_specimens	focal_model_observation	focal_genome_observation	True		True													False	1	2026-07-24								Oceania	ena_fastq_download	2024.0	ptxP3/fim3-2	2024-06	ba371ff0cfd9945ffefa32184d5a076ecf6aedd2d50e11e5187a940e43900748	modern_country_time_project_lineage_cap8	focal	
CHN::SAMN44583840	SAMN44583840	SAMN44583840	GCA_050977965		CHN	China	2024-01-31	2024-01-31	2024-01-31	2024	1	1	day	True	PRJNA1182239	assembly_metadata	current_2406_archive	focal_model_observation	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2024.0	UNKNOWN_LINEAGE	2024-01	ba3b0e86204c37e8de3e71184b89e0e6eb844c1568136fef68af02b43bc6e5b1	modern_country_time_project_lineage_cap8	focal	
FRA::SAMEA115874243	SAMEA115874243	SAMEA115874243		ERR13476652	FRA	France	2024	2024-01-01	2024-12-31	2024			year	False	PRJEB42353	ena_study_accession	targeted_belgium_france_public_inventory	focal_model_observation	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			others	pending_new_phylogeny	Branch_IIb	others		ptxP1	fim3-26	23S_rRNA_1	False	1	2026-07-24	complete_67_of_67							Europe	ena_fastq_download	2024.0	others	2024	ba853e529eb3c85171e7b3ea540017a7ba6c4cb4ceaac010da670d4f0b91a0a2	modern_country_time_project_lineage_cap8	focal	
