tree_sample_id	genome_record_id	tree_role	selection_reason	background_replicate	country_iso3	country_name	continent	date_lower	date_upper	date_resolution	year	month	project_id	preliminary_lineage_id	lineage_definition_status	sample_id	biosample_accession	assembly_accession	run_accession	sequence_acquisition	local_fasta_path	fastq_r1	fastq_r2	sequence_input_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	uniform_qc_status	tree_include	data_freeze_date	fastq_ftp	fastq_bytes	library_layout	read_count	base_count	study_accession	sample_accession	collection_date	country	fastq_ftp_list	fastq_bytes_list	fastq_total_bytes	source_resolution_status	status	r1_path	r2_path	paired_records	qc_input_type	observed_length	observed_gc_percent	observed_n_fraction	observed_contigs	observed_n50	read_q30_min	uniform_qc_reason	tree_include_after_uniform_qc	root_to_tip	decimal_date	epidemic_period
ISR__SAMN05908228	BG::SAMN05908228	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ISR	Israel	Asia	2007-01-01	2007-12-31	year	2007			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN05908228-SRR4422998	SAMN05908228		SRR4422998	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/008/SRR4422998/SRR4422998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/008/SRR4422998/SRR4422998_2.fastq.gz	196408155;233896734	PAIRED	963632	551892874	PRJNA348407	SAMN05908228	2007-12-04	Israel	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/008/SRR4422998/SRR4422998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/008/SRR4422998/SRR4422998_2.fastq.gz	196408155;233896734	430304889	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.561655		True	0.0045722064500000005	2007.4986301369863	prepandemic
ISR__SAMN05908230	BG::SAMN05908230	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ISR	Israel	Asia	2007-01-01	2007-12-31	year	2007			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN05908230-SRR4422991	SAMN05908230		SRR4422991	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/001/SRR4422991/SRR4422991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/001/SRR4422991/SRR4422991_2.fastq.gz	205389916;245215588	PAIRED	1015237	578682771	PRJNA348407	SAMN05908230	2007-12-25	Israel	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/001/SRR4422991/SRR4422991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/001/SRR4422991/SRR4422991_2.fastq.gz	205389916;245215588	450605504	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.566107		True	0.0045722064500000005	2007.4986301369863	prepandemic
ISR__SAMN05908227	BG::SAMN05908227	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ISR	Israel	Asia	2008-01-01	2008-12-31	year	2008			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN05908227-SRR4423004	SAMN05908227		SRR4423004	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/004/SRR4423004/SRR4423004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/004/SRR4423004/SRR4423004_2.fastq.gz	106543697;125392379	PAIRED	487316	284529754	PRJNA348407	SAMN05908227	2008-07-09	Israel	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/004/SRR4423004/SRR4423004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/004/SRR4423004/SRR4423004_2.fastq.gz	106543697;125392379	231936076	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.512752		True	0.00461638515	2008.4986338797814	prepandemic
ISR__SAMN05908236	BG::SAMN05908236	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ISR	Israel	Asia	2008-01-01	2008-12-31	year	2008			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN05908236-SRR4422989	SAMN05908236		SRR4422989	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/009/SRR4422989/SRR4422989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/009/SRR4422989/SRR4422989_2.fastq.gz	161503821;201220967	PAIRED	788401	460553124	PRJNA348407	SAMN05908236	2008-01-24	Israel	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/009/SRR4422989/SRR4422989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/009/SRR4422989/SRR4422989_2.fastq.gz	161503821;201220967	362724788	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.501336		True	0.004589582049999999	2008.4986338797814	prepandemic
ISR__SAMN05908237	BG::SAMN05908237	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ISR	Israel	Asia	2009-01-01	2009-12-31	year	2009			ptxP1/fim3-1	published_background_annotation_not_model_lineage	SAMN05908237-SRR4422988	SAMN05908237		SRR4422988	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/008/SRR4422988/SRR4422988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/008/SRR4422988/SRR4422988_2.fastq.gz	178266003;221563708	PAIRED	881429	509338520	PRJNA348407	SAMN05908237	2009-06-24	Israel	ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/008/SRR4422988/SRR4422988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR442/008/SRR4422988/SRR4422988_2.fastq.gz	178266003;221563708	399829711	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.516887		True	0.004519312750000002	2009.4986301369863	prepandemic
ISR__SAMN05908238	BG::SAMN05908238	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ISR	Israel	Asia	2011-01-01	2011-12-31	year	2011			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN05908238-SRR4422997	SAMN05908238		SRR4422997	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3875286	67.78204240925702	0.0	351	20747			True	0.00463503125	2011.4986301369863	prepandemic
ITA__SAMEA751497	BG::SAMEA751497	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ITA	Italy	Europe	1994-01-01	1994-12-31	year	1994			ptxP1/fim3-1	published_background_annotation_not_model_lineage	SAMEA751497-ERR029294	SAMEA751497	GCA_001207695.1	ERR029294	ncbi_assembly_download					3815631	68	322	18327	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3815631	67.90564915737397	0.000510269467880935	289	20093			True	0.0046348253500000025	1994.4986301369863	prepandemic
ITA__SAMEA8914521	BG::SAMEA8914521	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ITA	Italy	Europe	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914521-ERR6097522	SAMEA8914521		ERR6097522	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097522/ERR6097522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097522/ERR6097522_2.fastq.gz	92455464;110545344	PAIRED	991040	244814311	PRJEB45681	SAMEA8914521	2014	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097522/ERR6097522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097522/ERR6097522_2.fastq.gz	92455464;110545344	203000808	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.613442		True	0.00461835465	2014.4986301369863	prepandemic
ITA__SAMEA8914539	BG::SAMEA8914539	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ITA	Italy	Europe	2014-01-01	2014-12-31	year	2014			ptxP1/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914539-ERR6097540	SAMEA8914539		ERR6097540	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097540/ERR6097540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097540/ERR6097540_2.fastq.gz	97556186;115235829	PAIRED	1052478	254839760	PRJEB45681	SAMEA8914539	2014	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097540/ERR6097540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097540/ERR6097540_2.fastq.gz	97556186;115235829	212792015	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.595941		True	0.004580002950000003	2014.4986301369863	prepandemic
ITA__SAMEA8914541	BG::SAMEA8914541	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ITA	Italy	Europe	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914541-ERR6097542	SAMEA8914541		ERR6097542	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097542/ERR6097542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097542/ERR6097542_2.fastq.gz	105725489;123796243	PAIRED	1119450	274915441	PRJEB45681	SAMEA8914541	2014	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097542/ERR6097542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097542/ERR6097542_2.fastq.gz	105725489;123796243	229521732	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.602154		True	0.004574983350000001	2014.4986301369863	prepandemic
ITA__SAMN03784877	BG::SAMN03784877	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ITA	Italy	Europe	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN03784877-GCA_001187405.1	SAMN03784877	GCA_001187405		ncbi_assembly_download					3876671	68	322	20184	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3876671	67.76933095431622	0.00033327563778303603	299	20184			True	0.004565197350000002	2014.4986301369863	prepandemic
ITA__SAMEA8914518	BG::SAMEA8914518	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ITA	Italy	Europe	2015-01-01	2015-12-31	year	2015			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914518-ERR6097519	SAMEA8914518		ERR6097519	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3871790	67.77593826111436	0.0	364	19623			True	0.004695701749999997	2015.4986301369863	prepandemic
ITA__SAMEA8914529	BG::SAMEA8914529	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ITA	Italy	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914529-ERR6097530	SAMEA8914529		ERR6097530	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097530/ERR6097530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097530/ERR6097530_2.fastq.gz	127575010;148997259	PAIRED	1404624	336840659	PRJEB45681	SAMEA8914529	2016	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097530/ERR6097530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6097530/ERR6097530_2.fastq.gz	127575010;148997259	276572269	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.638738		True	0.004636772949999997	2016.4986338797814	prepandemic
ITA__SAMEA8914531	BG::SAMEA8914531	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	ITA	Italy	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914531-ERR6097532	SAMEA8914531		ERR6097532	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097532/ERR6097532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097532/ERR6097532_2.fastq.gz	127503060;144237584	PAIRED	1342868	329532274	PRJEB45681	SAMEA8914531	2016	Italy	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097532/ERR6097532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/002/ERR6097532/ERR6097532_2.fastq.gz	127503060;144237584	271740644	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.632361		True	0.004601228449999997	2016.4986338797814	prepandemic
KEN__SAMEA1931748	BG::SAMEA1931748	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	KEN	Kenya	Africa	1975-01-01	1975-12-31	year	1975			others	published_background_annotation_not_model_lineage	SAMEA1931748-ERR361832	SAMEA1931748	GCA_001331155.1	ERR361832	ncbi_assembly_download					3846507	68	407	14809	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3846507	67.80362027158667	0.0018047542874613254	295	19484			True	0.0045486349500000025	1975.4986301369863	prepandemic
MEX__SAMN07362432	BG::SAMN07362432	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	MEX	Mexico	North_America	2008-01-01	2008-12-31	year	2008			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN07362432-SRR5858783	SAMN07362432	GCA_002406875.1	SRR5858783	ncbi_assembly_download					3868965	68	341	19559	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3868965	67.8297942731454	0.0	341	19559			True	0.00465269795	2008.4986338797814	prepandemic
MEX__SAMN07362433	BG::SAMN07362433	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	MEX	Mexico	North_America	2009-01-01	2009-12-31	year	2009			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN07362433-SRR5858782	SAMN07362433	GCA_002406865.1	SRR5858782	ncbi_assembly_download					3884116	68	317	19430	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3884116	67.76924273116457	0.0	317	19430			True	0.004693353850000001	2009.4986301369863	prepandemic
MEX__SAMN07362434	BG::SAMN07362434	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	MEX	Mexico	North_America	2012-01-01	2012-12-31	year	2012			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN07362434-SRR5858785	SAMN07362434	GCA_002406825.1	SRR5858785	ncbi_assembly_download					3839894	68	301	19284	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3839894	67.8562741575679	0.0	301	19284			True	0.004635987049999997	2012.4986338797814	prepandemic
MEX__SAMN07362435	BG::SAMN07362435	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	MEX	Mexico	North_America	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN07362435-SRR5858784	SAMN07362435	GCA_002406835.1	SRR5858784	ncbi_assembly_download					3868470	68	297	20332	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3868470	67.79090958440933	0.0	297	20332			True	0.004583941349999997	2014.4986301369863	prepandemic
NLD__SAMEA751360	BG::SAMEA751360	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	1977-01-01	1977-12-31	year	1977			others	published_background_annotation_not_model_lineage	SAMEA751360-ERR031099	SAMEA751360	GCA_001332535.1	ERR031099	ncbi_assembly_download					3846818	68	340	18117	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	3846818	67.9155863365514	0.00014713459279851556	327	18869			True	0.004578784750000003	1977.4986301369863	prepandemic
NLD__SAMN03566780	BG::SAMN03566780	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	1999-01-01	1999-12-31	year	1999			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN03566780-GCA_001307585.1	SAMN03566780	GCA_001307585		ncbi_assembly_download					4108472	67.5	1	4108472	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4108472	67.70512248836063	0.0	1	4108472			True	0.00454903295	1999.4986301369863	prepandemic
NLD__SAMN03566781	BG::SAMN03566781	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	1999-01-01	1999-12-31	year	1999			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMN03566781-GCA_001307605.1	SAMN03566781	GCA_001307605		ncbi_assembly_download					4105363	67.5	1	4105363	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4105363	67.70758152202376	0.0	1	4105363			True	0.0045486050500000005	1999.4986301369863	prepandemic
NLD__SAMN03566785	BG::SAMN03566785	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	2010-01-01	2010-12-31	year	2010			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN03566785-GCA_001307685.1	SAMN03566785	GCA_001307685		ncbi_assembly_download					4110990	67.5	1	4110990	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4110990	67.70194040851474	0.0	1	4110990			True	0.0045540198499999995	2010.4986301369863	prepandemic
NLD__SAMN03566787	BG::SAMN03566787	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	2012-01-01	2012-12-31	year	2012			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMN03566787-GCA_001307725.1	SAMN03566787	GCA_001307725		ncbi_assembly_download					4109548	67.5	1	4109548	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4109548	67.70367446736235	0.0	1	4109548			True	0.004589307149999998	2012.4986338797814	prepandemic
NLD__SAMEA8914547	BG::SAMEA8914547	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	2014-01-01	2014-12-31	year	2014			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914547-ERR6096390	SAMEA8914547		ERR6096390	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096390/ERR6096390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096390/ERR6096390_2.fastq.gz	124467003;143457219	PAIRED	1433532	358383000	PRJEB45681	SAMEA8914547	2014	Netherlands	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096390/ERR6096390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/000/ERR6096390/ERR6096390_2.fastq.gz	124467003;143457219	267924222	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.766858		True	0.004573685749999997	2014.4986301369863	prepandemic
NLD__SAMEA8914556	BG::SAMEA8914556	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	2015-01-01	2015-12-31	year	2015			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914556-ERR6096399	SAMEA8914556		ERR6096399	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096399/ERR6096399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096399/ERR6096399_2.fastq.gz	197753375;242116320	PAIRED	2410748	602687000	PRJEB45681	SAMEA8914556	2015	Netherlands	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096399/ERR6096399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096399/ERR6096399_2.fastq.gz	197753375;242116320	439869695	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.738327		True	0.004606426549999999	2015.4986301369863	prepandemic
NLD__SAMEA8914562	BG::SAMEA8914562	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	2015-01-01	2015-12-31	year	2015			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914562-ERR6096405	SAMEA8914562		ERR6096405	legacy_read_assembly										PASS	True	2026-07-24												0	resolved_legacy_read_assembly					assembly	3874817	67.7888529961544	0.0	330	23051			True	0.004562174649999997	2015.4986301369863	prepandemic
NLD__SAMEA8914566	BG::SAMEA8914566	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA8914566-ERR6096409	SAMEA8914566		ERR6096409	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096409/ERR6096409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096409/ERR6096409_2.fastq.gz	229677948;245838545	PAIRED	2557878	639469500	PRJEB45681	SAMEA8914566	2016	Netherlands	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096409/ERR6096409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/009/ERR6096409/ERR6096409_2.fastq.gz	229677948;245838545	475516493	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.828762		True	0.004588667650000001	2016.4986338797814	prepandemic
NLD__SAMEA8914568	BG::SAMEA8914568	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NLD	Netherlands	Europe	2016-01-01	2016-12-31	year	2016			ptxP3/fim3-2	published_background_annotation_not_model_lineage	SAMEA8914568-ERR6096411	SAMEA8914568		ERR6096411	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096411/ERR6096411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096411/ERR6096411_2.fastq.gz	147756307;173772693	PAIRED	1898228	474557000	PRJEB45681	SAMEA8914568	2016	Netherlands	ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096411/ERR6096411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR609/001/ERR6096411/ERR6096411_2.fastq.gz	147756307;173772693	321529000	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.843643		True	0.004567874549999998	2016.4986338797814	prepandemic
NOR__SAMEA10057869	BG::SAMEA10057869	global_background	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary	NOR	Norway	Europe	1996-01-01	1996-12-31	year	1996			ptxP3/fim3-1	published_background_annotation_not_model_lineage	SAMEA10057869-ERR6722665	SAMEA10057869		ERR6722665	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR672/005/ERR6722665/ERR6722665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR672/005/ERR6722665/ERR6722665_2.fastq.gz	190318605;217875693	PAIRED	1833842	521430221	PRJEB47526	SAMEA10057869	1996-12-04	Norway	ftp.sra.ebi.ac.uk/vol1/fastq/ERR672/005/ERR6722665/ERR6722665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR672/005/ERR6722665/ERR6722665_2.fastq.gz	190318605;217875693	408194298	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.49208		True	0.004513484450000002	1996.4986338797814	prepandemic
