tree_sample_id	level 1	level 2	tree_role	country_iso3	date_lower	date_upper	date_resolution	year	month	epidemic_period	project_id	preliminary_lineage_id	model_lineage_id	model_sublineage_id	lineage_definition_method	lineage_definition_seed	lineage_definition_n_pops
NOR__SAMEA10057952	1	2	global_background	NOR	2005-01-01	2005-12-31	year	2005		prepandemic		others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10057955	2	5	global_background	NOR	2006-01-01	2006-12-31	year	2006		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10057975	2	6	global_background	NOR	2009-01-01	2009-12-31	year	2009		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMN03566786	2	6	global_background	NOR	2009-01-01	2009-12-31	year	2009		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10057987	2	5	global_background	NOR	2012-01-01	2012-12-31	year	2012		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10057988	2	7	global_background	NOR	2012-01-01	2012-12-31	year	2012		prepandemic		MS-MT28	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10057989	2	7	global_background	NOR	2012-01-01	2012-12-31	year	2012		prepandemic		MS-MT28	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10057995	2	6	global_background	NOR	2013-01-01	2013-12-31	year	2013		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA8914580	2	6	global_background	NOR	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA8914583	2	5	global_background	NOR	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA8914585	2	6	global_background	NOR	2014-01-01	2014-12-31	year	2014		prepandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10058004	2	6	global_background	NOR	2015-01-01	2015-12-31	year	2015		prepandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10058007	2	5	global_background	NOR	2015-01-01	2015-12-31	year	2015		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA8914588	1	2	global_background	NOR	2015-01-01	2015-12-31	year	2015		prepandemic		others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA8914592	1	2	global_background	NOR	2015-01-01	2015-12-31	year	2015		prepandemic		others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10058016	2	7	global_background	NOR	2016-01-01	2016-12-31	year	2016		prepandemic		MS-MT28	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA8914600	2	6	global_background	NOR	2016-01-01	2016-12-31	year	2016		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10058021	2	6	global_background	NOR	2017-01-01	2017-12-31	year	2017		prepandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10058023	2	7	global_background	NOR	2017-01-01	2017-12-31	year	2017		prepandemic		MS-MT28	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
NOR__SAMEA10058036	2	5	global_background	NOR	2019-01-01	2019-12-31	year	2019		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
POL__SAMEA1931348	1	1	global_background	POL	1963-01-01	1963-12-31	year	1963		prepandemic		ptxP1/fim3-1	L1_01	L1_01.01	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA751314	1	1	global_background	SWE	1970-01-01	1970-12-31	year	1970		prepandemic		ptxP1/fim3-1	L1_01	L1_01.01	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA751294	2	5	global_background	SWE	1999-01-01	1999-12-31	year	1999		prepandemic		ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMN03566783	2	5	global_background	SWE	2009-01-01	2009-12-31	year	2009		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMN03566784	2	6	global_background	SWE	2009-01-01	2009-12-31	year	2009		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914617	2	5	global_background	SWE	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914628	2	5	global_background	SWE	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914632	2	6	global_background	SWE	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914634	2	6	global_background	SWE	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914609	2	6	global_background	SWE	2015-01-01	2015-12-31	year	2015		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914621	1	2	global_background	SWE	2016-01-01	2016-12-31	year	2016		prepandemic		others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914623	2	5	global_background	SWE	2016-01-01	2016-12-31	year	2016		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914625	2	5	global_background	SWE	2016-01-01	2016-12-31	year	2016		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
SWE__SAMEA8914626	2	6	global_background	SWE	2016-01-01	2016-12-31	year	2016		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
TUN__SAMEA4752844	2	6	global_background	TUN	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
TUN__SAMEA4752845	2	5	global_background	TUN	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
TUN__SAMEA4752846	2	6	global_background	TUN	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
TUN__SAMEA4752850	2	5	global_background	TUN	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN16357507	3	8	global_background	USA			unknown			unknown		ptxP1/fim3-1	L1_03	L1_03.08	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN16357509	2	5	global_background	USA			unknown			unknown		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN16357510	3	8	global_background	USA			unknown			unknown		ptxP1/fim3-1	L1_03	L1_03.08	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN03877216	3	10	global_background	USA	1939-01-01	1939-12-31	year	1939		prepandemic		others	L1_03	L1_03.10	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN05333716	3	9	global_background	USA	1946-01-01	1946-12-31	year	1946		prepandemic		ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN03996251	4	12	global_background	USA	1952-01-01	1952-12-31	year	1952		prepandemic		others	L1_04	L1_04.12	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN04994865	3	9	global_background	USA	1977-01-01	1977-12-31	year	1977		prepandemic		ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN18620695	2	5	global_background	USA	1998-01-01	1998-12-31	year	1998		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN18620696	2	5	global_background	USA	1998-01-01	1998-12-31	year	1998		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN03996260	2	5	global_background	USA	1999-01-01	1999-12-31	year	1999		prepandemic		ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMEA751257	1	1	global_background	USA	2000-01-01	2000-12-31	year	2000		prepandemic		ptxP1/fim3-1	L1_01	L1_01.01	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN04221183	2	5	global_background	USA	2000-01-01	2000-12-31	year	2000		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN05583850	2	5	global_background	USA	2003-01-01	2003-12-31	year	2003		prepandemic		ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN05583818	2	5	global_background	USA	2005-01-01	2005-12-31	year	2005		prepandemic		ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN08136975	3	9	global_background	USA	2007-01-01	2007-12-31	year	2007		prepandemic		ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN08178168	2	5	global_background	USA	2007-01-01	2007-12-31	year	2007		prepandemic		United States Sublineage 1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN03249362	3	9	global_background	USA	2010-01-01	2010-12-31	year	2010		prepandemic		ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN03455354	3	9	global_background	USA	2011-01-01	2011-12-31	year	2011		prepandemic		ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN06007763	2	6	global_background	USA	2011-01-01	2011-12-31	year	2011		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN03702646	2	5	global_background	USA	2012-01-01	2012-12-31	year	2012		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN03702647	2	5	global_background	USA	2012-01-01	2012-12-31	year	2012		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN05948796	2	6	global_background	USA	2012-01-01	2012-12-31	year	2012		prepandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN11821785	1	2	global_background	USA	2012-01-01	2012-12-31	year	2012		prepandemic		others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN11822192	1	2	global_background	USA	2013-01-01	2013-12-31	year	2013		prepandemic		others	L1_01	L1_01.02	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN05950790	2	6	global_background	USA	2014-01-01	2014-12-31	year	2014		prepandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN07352218	2	6	global_background	USA	2014-01-01	2014-12-31	year	2014		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN10176206	2	6	global_background	USA	2015-01-01	2015-12-31	year	2015		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN10298220	2	5	global_background	USA	2016-01-01	2016-12-31	year	2016		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN10182728	2	6	global_background	USA	2017-01-01	2017-12-31	year	2017		prepandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN11539680	2	5	global_background	USA	2018-01-01	2018-12-31	year	2018		prepandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN11539704	2	7	global_background	USA	2018-01-01	2018-12-31	year	2018		prepandemic		MS-MT28	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN12392429	2	7	global_background	USA	2018-01-01	2018-12-31	year	2018		prepandemic		MS-MT28	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN14488305	2	6	global_background	USA	2019-01-01	2019-12-31	year	2019		prepandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN14488313	2	6	global_background	USA	2019-01-01	2019-12-31	year	2019		prepandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN18620777	2	6	global_background	USA	2020-01-01	2020-12-31	year	2020		pandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN18620802	2	6	global_background	USA	2020-01-01	2020-12-31	year	2020		pandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN18620814	2	6	global_background	USA	2020-01-01	2020-12-31	year	2020		pandemic		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN18620816	2	5	global_background	USA	2020-01-01	2020-12-31	year	2020		pandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN18620823	2	5	global_background	USA	2020-01-01	2020-12-31	year	2020		pandemic		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN45987639	2	6	global_background	USA	2022-01-01	2022-12-31	year	2022		pandemic		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN45987611	2	6	global_background	USA	2023-01-01	2023-12-31	year	2023		resurgence		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN45987613	2	6	global_background	USA	2023-01-01	2023-12-31	year	2023		resurgence		ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN45987640	3	10	global_background	USA	2024-01-01	2024-12-31	year	2024		resurgence		others	L1_03	L1_03.10	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN45987655	2	5	global_background	USA	2024-01-01	2024-12-31	year	2024		resurgence		ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN45987657	2	6	global_background	USA	2024-01-01	2024-12-31	year	2024		resurgence		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN46491808	2	7	global_background	USA	2024-01-01	2024-12-31	year	2024		resurgence		MR-MT28-others	L1_02	L1_02.07	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
USA__SAMN48440030	2	6	global_background	USA	2024-01-01	2024-12-31	year	2024		resurgence		United States Sublineage 1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810521	2	5	focal	AUS	2012-01-01	2012-01-31	month	2012	1	prepandemic	PRJNA1199062	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810550	2	5	focal	AUS	2015-12-01	2015-12-31	month	2015	12	prepandemic	PRJNA1199062	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810522	2	6	focal	AUS	2016-01-01	2016-01-31	month	2016	1	prepandemic	PRJNA1199062	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810537	2	6	focal	AUS	2016-04-01	2016-04-30	month	2016	4	prepandemic	PRJNA1199062	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810524	2	6	focal	AUS	2018-01-01	2018-01-31	month	2018	1	prepandemic	PRJNA1199062	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810525	2	6	focal	AUS	2018-06-01	2018-06-30	month	2018	6	prepandemic	PRJNA1199062	ptxP3/fim3-27	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810526	2	6	focal	AUS	2018-12-01	2018-12-31	month	2018	12	prepandemic	PRJNA1199062	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810528	2	6	focal	AUS	2018-08-01	2018-08-31	month	2018	8	prepandemic	PRJNA1199062	ptxP3/fim3-45	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810529	2	6	focal	AUS	2018-03-01	2018-03-31	month	2018	3	prepandemic	PRJNA1199062	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810546	2	5	focal	AUS	2018-11-01	2018-11-30	month	2018	11	prepandemic	PRJNA1199062	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810501	2	5	focal	AUS	2019-10-01	2019-10-31	month	2019	10	prepandemic	PRJNA1199062	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810505	2	6	focal	AUS	2019-08-01	2019-08-31	month	2019	8	prepandemic	PRJNA1199062	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810506	2	6	focal	AUS	2019-09-01	2019-09-30	month	2019	9	prepandemic	PRJNA1199062	ptxP3/fim3-27	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810507	2	6	focal	AUS	2019-10-01	2019-10-31	month	2019	10	prepandemic	PRJNA1199062	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810523	2	6	focal	AUS	2019-12-01	2019-12-31	month	2019	12	prepandemic	PRJNA1199062	ptxP3/fim3-1	L1_02	L1_02.06	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810532	2	5	focal	AUS	2019-10-01	2019-10-31	month	2019	10	prepandemic	PRJNA1199062	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
AUS__SAMN45810545	2	5	focal	AUS	2019-05-01	2019-05-31	month	2019	5	prepandemic	PRJNA1199062	ptxP3/fim3-2	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41216668	3	9	focal	JPN	1986-01-01	1986-12-31	year	1986		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41292418	3	9	focal	JPN	1987-01-01	1987-12-31	year	1987		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41283418	3	9	focal	JPN	1988-01-01	1988-12-31	year	1988		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41247418	3	9	focal	JPN	1994-01-01	1994-12-31	year	1994		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41200168	2	5	focal	JPN	1995-01-01	1995-12-31	year	1995		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41186668	3	9	focal	JPN	1996-01-01	1996-12-31	year	1996		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41205418	3	9	focal	JPN	1996-01-01	1996-12-31	year	1996		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41197168	3	9	focal	JPN	1999-01-01	1999-12-31	year	1999		prepandemic	PRJEB18624	ptxP1/fim3-1	L1_03	L1_03.09	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41275918	2	5	focal	JPN	1999-01-01	1999-12-31	year	1999		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
JPN__SAMEA41278168	2	5	focal	JPN	2000-01-01	2000-12-31	year	2000		prepandemic	PRJEB18624	ptxP3/fim3-1	L1_02	L1_02.05	hierBAPS_v1.1.4_parsimony_informative_core_SNPs_pre_effect_freeze	20260731	15
